geneID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
TE2G24490,23.2997843,-0.169785852,0.443278003,-0.383023409,0.701702407,0.763152576
TE4G04390,2.816722189,0.480149285,1.254188056,0.382836755,0.701840807,0.76323944
TE2G20050,743.8396951,0.034453971,0.090034846,0.382673741,0.701961687,0.763299607
TE2G30740,1.682691694,-0.682927926,1.784974621,-0.382598115,0.702017768,0.763299607
TE2G04400,1.352310407,0.76102102,1.990288692,0.382367153,0.702189051,0.763299607
TE4G21730,1.352323336,0.760995025,1.990282919,0.382355201,0.702197915,0.763299607
TE2G14920,19.85309266,0.191182164,0.500064343,0.382315128,0.702227635,0.763299607
TE2G06220,5.995436037,-0.347999324,0.910305377,-0.382288552,0.702247346,0.763299607
TE2G36650,0.956718258,0.995498229,2.604752117,0.3821854,0.702323851,0.763319137
TE4G16490,0.953918905,-0.995512603,2.605798451,-0.382037453,0.702433584,0.763338559
TE2G00330,6.408356115,-0.356853239,0.934162315,-0.382003463,0.702458796,0.763338559
TE2G33260,0.95495774,-0.99230368,2.604733026,-0.380961761,0.703231623,0.764114688
TE1G35230,0.954705236,0.991663982,2.606446114,0.380465944,0.703599572,0.764389379
TE2G26370,11.51592166,0.263317709,0.69209785,0.380463123,0.703601665,0.764389379
TE3G14420,13.16889672,0.232777216,0.612225981,0.380214534,0.703786171,0.764526131
TE4G23550,859.4897456,-0.034383649,0.090521412,-0.379839959,0.704064219,0.764764466
TE2G22490,5.51945225,0.385306883,1.014993613,0.379615081,0.704231164,0.764882091
TE1G35200,1.056587837,0.955347648,2.519591233,0.379167714,0.704563325,0.76498799
TE2G28630,1.056587837,0.955347648,2.519591233,0.379167714,0.704563325,0.76498799
TE3G30420,1.056587837,0.955347648,2.519591233,0.379167714,0.704563325,0.76498799
TE4G28960,1.056587837,0.955347648,2.519591233,0.379167714,0.704563325,0.76498799
TE1G05880,1337.713582,0.027532198,0.072687715,0.378773747,0.704855884,0.765241923
TE3G19610,2.881200921,0.487882666,1.288485466,0.378648172,0.704949145,0.765279458
TE2G12280,1.636920121,-0.631044423,1.66892404,-0.378114527,0.705345517,0.765582283
TE2G23470,1.636920121,-0.631044423,1.66892404,-0.378114527,0.705345517,0.765582283
TE3G04160,182.9884826,0.062222141,0.164621434,0.377971078,0.705452079,0.765589332
TE3G24680,10.69270361,-0.285833253,0.756277231,-0.377947717,0.705469434,0.765589332
TE4G12670,2.769290492,-0.492919616,1.304837479,-0.377763227,0.705606494,0.765674351
TE2G24750,2.803710641,0.471995093,1.252815081,0.376747614,0.706361175,0.766429499
TE4G35170,11.8081143,-0.239898429,0.637426808,-0.376354471,0.706653389,0.766637616
TE2G29690,3.438780136,-0.43157417,1.146792982,-0.376331367,0.706670563,0.766637616
TE2G31580,11.21949585,0.236155935,0.628487187,0.375752983,0.707100545,0.767040271
TE2G09990,1.361165204,0.700265929,1.865756942,0.375325378,0.707418495,0.767321342
TE2G00410,3.111957666,0.445004697,1.187627392,0.3747006,0.707883146,0.767761475
TE3G32250,140.7605294,-0.069156661,0.18465088,-0.374526572,0.708012591,0.767838006
TE3G03820,2.434154519,0.534607569,1.427867478,0.374409795,0.708099457,0.767868351
TE1G48340,8.65463082,0.273980243,0.732526611,0.374020874,0.708388786,0.768118225
TE1G00110,23.82621482,-0.173723906,0.465595402,-0.373122039,0.709057617,0.768779523
TE4G35130,6.128139285,0.336729776,0.905120096,0.372027732,0.709872202,0.769598729
TE4G02780,32.76578872,-0.13935645,0.374854757,-0.371761189,0.710070663,0.769749891
TE1G03590,62.29425886,0.107839253,0.2901777,0.371631772,0.71016703,0.769766922
TE3G02800,8.625313805,-0.28928794,0.778531518,-0.37158154,0.710204436,0.769766922
TE4G26760,1379.892769,0.026873754,0.072353457,0.371423218,0.710322335,0.769830722
TE2G30780,22.5181055,-0.190272043,0.512689431,-0.371125347,0.710544173,0.770007148
TE2G28500,1.664475612,-0.592646287,1.597482929,-0.370987556,0.7106468,0.770054369
TE2G00280,36.18311942,-0.14396941,0.388197207,-0.370866682,0.710736832,0.770087934
TE2G10290,24.48310642,-0.16369648,0.441519887,-0.370756754,0.710818714,0.770112665
TE2G29280,50.06517922,0.113532698,0.306961048,0.369860276,0.711486601,0.770772225
TE4G19610,26.60942167,0.164416839,0.444727104,0.369702762,0.711603974,0.77083534
TE1G23130,1084.268317,0.030068023,0.081407215,0.369353289,0.71186441,0.771053402
TE1G03600,1.347647167,0.683174179,1.851245599,0.36903487,0.712101734,0.771246396
TE1G11870,140.4478007,-0.070579944,0.191483972,-0.368594526,0.712429976,0.77153782
TE1G53780,11.74247191,-0.233901779,0.635171704,-0.368249684,0.712687066,0.771752146
TE2G25180,5.357061708,0.345230622,0.937768859,0.36814042,0.712768533,0.771765884
TE1G34290,1.686848445,-0.616838509,1.675855004,-0.368073913,0.712818122,0.771765884
TE2G00200,4.029010905,0.431554411,1.174560686,0.367417721,0.713307455,0.772231566
TE2G24060,53.49285343,-0.115174365,0.313574231,-0.367295374,0.713398704,0.772233021
TE1G34980,38.18081911,0.128282058,0.349297679,0.367257115,0.71342724,0.772233021
TE1G42650,780.3868542,-0.035644788,0.097091544,-0.367125565,0.713525358,0.772275122
TE2G10060,2.14664358,-0.624139363,1.700571511,-0.367017417,0.713606026,0.77229833
TE2G28540,1.001476855,0.863288692,2.355023948,0.366573212,0.713937393,0.772592831
TE1G49230,91.94512573,-0.084269137,0.229956377,-0.366457055,0.714024053,0.772622492
TE1G24610,54.93910311,-0.112323206,0.307162792,-0.365679727,0.714604076,0.773185956
TE2G15070,3.444597012,0.409639012,1.120865386,0.365466734,0.714763034,0.773293783
TE3G24410,238.8762912,-0.054983438,0.150741711,-0.364752651,0.715296053,0.773806249
TE1G17270,47.02856497,-0.122680714,0.336502244,-0.364576212,0.715427775,0.773884544
TE1G25060,675.5729004,0.038868375,0.106667006,0.364389854,0.715566911,0.773945215
TE3G13780,2.138419019,0.589696383,1.618523863,0.3643421,0.715602566,0.773945215
TE1G35880,5.902854055,-0.319845479,0.878488439,-0.364086156,0.715793674,0.774087702
TE4G25730,1.300856153,0.769167898,2.115840927,0.363528226,0.716210332,0.774474063
TE1G09100,39.25569509,0.128703222,0.354483227,0.363072813,0.716550493,0.774777648
TE1G50230,1.000970367,0.861506305,2.375786294,0.362619444,0.716889183,0.775079591
TE1G27830,9.067919634,0.253193343,0.699288566,0.362072763,0.717297657,0.775456926
TE2G01950,2.780844249,0.489492167,1.352658423,0.361874187,0.717446051,0.775553055
TE1G24360,1.709727767,-0.642096332,1.777494755,-0.361236696,0.717922512,0.776003776
TE1G07300,12.3339066,-0.238497562,0.660992008,-0.360817619,0.718235791,0.776265381
TE2G23670,5.859668119,0.327485358,0.907781072,0.360753675,0.718283596,0.776265381
TE3G18100,2.074614185,-0.576773121,1.603234173,-0.359756005,0.719029606,0.777007215
TE1G03770,1.663969124,-0.592906679,1.661947034,-0.356754257,0.721275784,0.779369922
TE1G35990,7.29893397,-0.31761674,0.893065397,-0.355647796,0.722104345,0.780200568
TE4G36670,1.670925228,0.60669041,1.707510062,0.355307077,0.722359554,0.780411647
TE4G07640,166.2334912,0.062731557,0.176657914,0.355101881,0.722513268,0.780513049
TE1G47760,1192.347833,-0.097712988,0.275447947,-0.354742119,0.722782794,0.780739533
TE1G09620,105.6969034,0.079317681,0.224172748,0.353823925,0.723470843,0.781403374
TE3G28390,479.8214815,0.039114345,0.110566815,0.353762067,0.723517204,0.781403374
TE1G32550,160.5858223,-0.066838233,0.18900684,-0.353628644,0.723617205,0.781446655
TE1G26710,16.78024145,0.202348512,0.57236427,0.353530999,0.723690393,0.781460974
TE4G26460,5.228201149,-0.356326992,1.008829937,-0.353208186,0.723932372,0.781657541
TE3G09890,36.77549088,0.132053009,0.374371695,0.352732354,0.724289101,0.78179294
TE4G07850,0.982006743,-0.908892983,2.57787036,-0.352575132,0.724406983,0.78179294
TE4G19310,0.982006743,-0.908892983,2.57787036,-0.352575132,0.724406983,0.78179294
TE2G25830,0.981980884,-0.908844009,2.577891351,-0.352553264,0.724423381,0.78179294
TE4G30880,0.981980884,-0.908844009,2.577891351,-0.352553264,0.724423381,0.78179294
TE4G11240,1.992438788,-0.528700927,1.499649311,-0.352549708,0.724426047,0.78179294
TE2G29310,1.636907191,-0.633060782,1.796360612,-0.352412972,0.724528575,0.78179294
TE3G00820,33.68824243,-0.134779353,0.382459968,-0.352401204,0.724537399,0.78179294
TE2G26690,2.733520887,0.530228161,1.505798634,0.352124214,0.724745109,0.78195236
TE1G28000,17.00318905,0.180591054,0.514996856,0.350664382,0.72584015,0.783050643
TE3G06220,410.0174094,0.041093999,0.117208126,0.350607083,0.725883142,0.783050643
TE4G29560,326.4204854,-0.043945594,0.125536158,-0.350063238,0.72629124,0.78342607
TE2G14210,1.605952938,0.593290268,1.695663737,0.349886747,0.726423694,0.783504133
TE4G37150,5.660613169,0.320144946,0.915303482,0.349769177,0.726511933,0.783534497
TE2G05110,3.740832534,0.387936027,1.110716372,0.349266507,0.726889241,0.783876588
TE3G28460,5.032777136,0.346561895,0.995745581,0.348042614,0.72780818,0.784802669
TE3G15250,10.47927871,0.240426181,0.692080695,0.347396167,0.728293712,0.785261287
TE1G32360,59.10553476,-0.101323638,0.292028599,-0.346964779,0.728617779,0.785545749
TE2G19570,2.23296392,1.326303765,3.825207321,0.346727289,0.728796207,0.78567316
TE2G36310,409.6611513,-0.040924913,0.118136991,-0.346419126,0.729027754,0.785857808
TE2G12030,401.9738198,0.045426242,0.131373011,0.34578063,0.729507583,0.786268495
TE1G27210,52.37709116,-0.106694601,0.308587359,-0.345751689,0.729529335,0.786268495
TE2G13020,7.82574621,0.279535166,0.812190103,0.344174554,0.730715018,0.787481309
TE4G00990,1.968552955,-0.509637575,1.486035992,-0.342951031,0.7316353,0.788407926
TE1G15560,771.3380751,-0.098119788,0.286350665,-0.34265605,0.73185723,0.788568304
TE2G18490,3.734502705,-0.382925016,1.117727506,-0.34259246,0.731905075,0.788568304
TE2G09080,1777.308298,0.024807574,0.072459283,0.342365712,0.732075689,0.788665904
TE4G13870,24.87267891,0.154588805,0.451602968,0.342311312,0.732116623,0.788665904
TE3G08920,63.42706237,0.092089623,0.26926558,0.342002949,0.732348673,0.78885071
TE4G09440,10.27394073,-0.231873238,0.678176254,-0.341907044,0.732420849,0.788863291
TE3G29130,3590.315327,0.021047909,0.061606013,0.341653486,0.73261168,0.788953239
TE2G24470,6.570679595,0.287520804,0.841601561,0.341635303,0.732625366,0.788953239
TE1G20750,6.310367267,0.290561336,0.851348069,0.341295584,0.732881072,0.789163433
TE3G07170,28.50140705,0.140813193,0.412918074,0.341019687,0.733088761,0.789321893
TE3G10100,1.707335516,0.588924436,1.730345437,0.34035079,0.733592373,0.789798922
TE3G17890,5.72204503,-0.332263516,0.976564485,-0.340237149,0.733677944,0.78982584
TE2G03860,1.620996903,0.612089419,1.801360277,0.339792893,0.734012501,0.790055552
TE4G21000,1.620996903,0.612089419,1.801360277,0.339792893,0.734012501,0.790055552
TE4G25870,11.38676098,0.22829871,0.672945081,0.339253108,0.734419065,0.790363377
TE3G27180,5.523142306,-0.326322299,0.962157122,-0.339156975,0.734491479,0.790363377
TE1G50500,1.619970997,0.610951068,1.801618161,0.339112405,0.734525054,0.790363377
TE2G38660,1.619996857,0.610910448,1.801610369,0.339091326,0.734540933,0.790363377
TE1G52570,4.072769456,0.40243669,1.187414378,0.338918492,0.734671134,0.79043825
TE4G27400,5.820101126,0.314966365,0.929867122,0.338721908,0.734819235,0.790532368
TE4G36920,1.965647751,0.53136622,1.572534317,0.337904371,0.735435253,0.791129822
TE3G30080,24.59856654,-0.171074122,0.508159369,-0.336654467,0.736377392,0.792077966
TE1G03110,3.3926492,0.409835954,1.218581236,0.336322226,0.736627891,0.792282061
TE2G10040,4.145266551,0.350480558,1.044355583,0.335595044,0.737176262,0.792806471
TE1G04200,2.318895431,-0.487412138,1.455290424,-0.334924308,0.737682185,0.793285147
TE3G20670,3287.115122,-0.022338514,0.066776173,-0.334528218,0.737981001,0.793501339
TE1G31600,78.76776079,0.086968209,0.260001404,0.334491304,0.738008852,0.793501339
TE4G25250,4.891069461,-0.348514184,1.042158079,-0.334415854,0.738065777,0.793501339
TE1G33720,1.992432323,-0.529938544,1.585704683,-0.334197502,0.738230529,0.793613033
TE2G35410,9.36832732,0.231115094,0.692473207,0.333753121,0.738565861,0.793908072
TE1G16810,118.3889402,-0.067982314,0.204579305,-0.332302988,0.739660484,0.795019181
TE2G42830,4.468057518,0.348378206,1.048833586,0.332157752,0.739770143,0.795071513
TE1G48750,6536.496092,-0.020229517,0.060980312,-0.331738495,0.74008673,0.795346214
TE1G26550,3.713270578,0.374668585,1.13005427,0.331549196,0.740229687,0.795434291
TE3G32070,4.675713145,0.374031276,1.128964693,0.331304671,0.740414364,0.79556718
TE1G35760,1.663982053,-0.592172944,1.788567474,-0.331087841,0.740578135,0.795677588
TE1G27310,3.372776482,0.428557159,1.295621708,0.33077337,0.740815677,0.795867229
TE3G36840,1.332596737,0.659714249,1.995846092,0.330543648,0.740989218,0.795988088
TE1G41020,1148.043755,-0.030502096,0.092435569,-0.329982244,0.741413379,0.796378127
TE1G18150,14.04189177,-0.185386092,0.562828893,-0.329382685,0.741866454,0.796799156
TE2G36730,3.761564638,-0.366971346,1.115201848,-0.329062713,0.742108287,0.796993251
TE1G43790,138.960133,0.064220374,0.195320757,0.328794414,0.742311086,0.797145397
TE1G24290,8.163038347,0.25018413,0.763301798,0.327765676,0.743088842,0.797897983
TE1G02870,1.665742571,0.544532685,1.661652128,0.327705586,0.743134279,0.797897983
TE3G30820,1.635894215,-0.636661802,1.945385362,-0.327267705,0.743465417,0.798187801
TE1G31360,3.754349564,-0.396022341,1.210645338,-0.327116727,0.743579601,0.798244669
TE1G42990,6.593895328,0.302345602,0.924746928,0.326949561,0.743706035,0.798314677
TE2G36380,174.2384125,-0.06801754,0.208193509,-0.32670346,0.743892183,0.798448767
TE1G07010,5.219917488,-0.340557208,1.042932812,-0.326538013,0.744017334,0.798517369
TE4G08770,643.5119493,0.031208857,0.095644361,0.326301067,0.744196581,0.79860649
TE3G22670,1.320085211,0.643408163,1.97203357,0.326266334,0.744222857,0.79860649
TE4G05980,3.836538897,0.361468119,1.109639576,0.325752727,0.744611447,0.798830446
TE4G13850,3.836538897,0.361468119,1.109639576,0.325752727,0.744611447,0.798830446
TE4G02730,1.286084087,-0.704738566,2.16352628,-0.325736079,0.744624045,0.798830446
TE1G01570,1.637946026,-0.633326864,1.94470918,-0.325666619,0.744676603,0.798830446
TE2G42490,253.1401914,0.048405943,0.148946464,0.324988866,0.745189498,0.799314885
TE1G38780,425.3030702,0.037421712,0.115326384,0.324485265,0.745570676,0.799537132
TE2G31790,19.61539037,0.165672905,0.510593056,0.32447152,0.745581081,0.799537132
TE2G39170,6.508246209,0.284043637,0.875469892,0.324447065,0.745599592,0.799537132
TE4G22780,17.11950227,-0.170866439,0.526729729,-0.324391105,0.745641953,0.799537132
TE1G08410,5.650756847,-0.326357863,1.006655235,-0.324200234,0.745786445,0.799626315
TE3G12170,7.264645534,-0.261239064,0.807491741,-0.323519178,0.746302086,0.800113393
TE4G03490,6.439207607,-0.292519546,0.904525001,-0.323395756,0.746395544,0.800147804
TE1G34350,113.5377465,0.068754394,0.212719747,0.32321585,0.746531778,0.800200901
TE2G08020,3.070864744,0.420205335,1.300267891,0.323168277,0.746567804,0.800200901
TE1G44670,2.711843827,-0.433554662,1.342482739,-0.322949897,0.746733187,0.800296139
TE2G23800,66.22766539,-0.101645899,0.314835804,-0.322853682,0.746806056,0.800296139
TE2G37620,5.924142868,0.285150296,0.883343778,0.322807839,0.746840776,0.800296139
TE4G04800,4.477903414,0.406042521,1.258427708,0.322658599,0.746953809,0.800323636
TE3G09580,391.7671272,0.039670942,0.122968009,0.322611894,0.746989185,0.800323636
TE4G31170,10.65224063,0.246817148,0.765503704,0.322424498,0.747131127,0.800379466
TE1G39970,9.858331648,-0.230077436,0.713681679,-0.322381032,0.747164052,0.800379466
TE4G09390,17.58376239,0.167673929,0.520386491,0.32221038,0.747293321,0.800422706
TE2G27140,13.02930953,-0.19421919,0.602927441,-0.32212697,0.747356507,0.800422706
TE4G31900,20.00602023,-0.154871358,0.480840536,-0.322084655,0.747388563,0.800422706
TE3G13230,1.655620814,-0.54729908,1.700789106,-0.321791266,0.747610831,0.800535738
TE2G05480,3.809483429,0.348541074,1.083556392,0.321663991,0.74770726,0.800535738
TE4G23790,3.443936933,-0.399623195,1.242518913,-0.321623431,0.747737991,0.800535738
TE3G35000,1.692804503,0.573034991,1.781707686,0.321621215,0.74773967,0.800535738
TE2G42520,1.988020585,0.504141107,1.568528957,0.321410137,0.747899602,0.800641229
TE1G41490,56.94296835,-0.109866261,0.341948428,-0.321294828,0.747986975,0.800669033
TE3G32010,1.591921948,0.579184481,1.809038014,0.320161587,0.748845841,0.801522595
TE4G03310,4.327931451,0.366257964,1.144791755,0.319934138,0.749018258,0.80164134
TE1G20980,863.3361541,0.03053656,0.09588099,0.318483985,0.750117841,0.802752289
TE2G30570,1.999767657,-0.575618304,1.808303841,-0.318319461,0.750242624,0.802819942
TE4G13950,14.19459349,0.205100009,0.645012598,0.317978299,0.750501398,0.803030954
TE1G10100,2.2876678,-0.43612678,1.372745004,-0.317704147,0.750709365,0.803187572
TE2G34070,2.345944434,-0.460388134,1.452168885,-0.317034843,0.751217164,0.803664929
TE2G12860,7.302602624,0.248202259,0.783951938,0.316603923,0.751544159,0.803898803
TE1G42080,7.526549918,0.250363074,0.790921032,0.316546234,0.751587938,0.803898803
TE2G06210,2.391716007,-0.499898507,1.579561012,-0.316479391,0.751638666,0.803898803
TE3G23810,69.42446643,-0.089646514,0.283313327,-0.316421803,0.75168237,0.803898803
TE4G26740,1.677987183,-0.570823711,1.804663845,-0.316304731,0.751771221,0.803927892
TE4G00940,43.08979739,-0.10871449,0.344220139,-0.315828382,0.752132774,0.804248575
TE3G14100,2.479419604,0.485630771,1.539596052,0.315427394,0.75243717,0.804508092
TE3G03860,1.620983973,0.61499804,1.95069784,0.315270786,0.752556065,0.804569245
TE1G48780,275.7831421,-0.050000315,0.158697152,-0.315067502,0.752710403,0.804642171
TE1G06920,5.40821335,-0.285788786,0.90721301,-0.315018394,0.752747688,0.804642171
TE3G04520,1.652218069,0.52964371,1.683347645,0.314637153,0.753037167,0.804881198
TE1G36980,1.384557478,0.653118563,2.076283729,0.314561326,0.753094747,0.804881198
TE2G17840,4.775672806,-0.303763111,0.966022705,-0.314447176,0.753181431,0.804892211
TE1G50050,39.3713346,-0.118777495,0.377808808,-0.314385193,0.753228501,0.804892211
TE1G07850,23.59262989,-0.140862995,0.448733039,-0.313912689,0.753587353,0.805141669
TE1G50840,1.618983881,0.612536822,1.951303173,0.313911662,0.753588133,0.805141669
TE2G35430,45.54617052,0.111215064,0.354375535,0.313833923,0.753647179,0.805141669
TE1G17770,4.130754933,0.344583817,1.102169405,0.312641428,0.754553099,0.806043452
TE2G21990,2.319895477,-0.489383824,1.566064535,-0.312492757,0.754666067,0.806098092
TE2G32740,0.523237514,-1.019466039,3.268053614,-0.311948994,0.755079287,NA
TE3G00170,0.523237514,-1.019466039,3.268053614,-0.311948994,0.755079287,NA
TE4G20810,0.523237514,-1.019466039,3.268053614,-0.311948994,0.755079287,NA
TE3G33160,0.522731026,-1.019484294,3.26918338,-0.311846775,0.755156974,NA
TE2G01940,1.720866482,0.60520284,1.941995262,0.31163971,0.755314352,0.806724478
TE3G00510,17.44464583,-0.163339312,0.524861711,-0.311204473,0.755645183,0.807011727
TE1G54460,2.301185836,-0.423454652,1.363471617,-0.310570933,0.756126827,0.807459981
